MSG:1005,0,1,"MakeMKV v1.18.2 win(x64-release) started","%1 started","MakeMKV v1.18.2 win(x64-release)"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 0-6144, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","0-6144"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 6144, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","6144"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 6144, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","6144"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 6144, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","6144"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 6144, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","6144"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 6144, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","6144"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 6144, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","6144"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 6144, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","6144"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 6144, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","6144"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00025.m2ts' is corrupt or invalid at offset 6144, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00025.m2ts","6144"
